identifier,river,basin,country,satellite,track_nb,start_date,end_date,latitude,longitude,status,validation
82237000050301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.39374270299636,-123.33648021778595,active,none
82237000050311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.39199099763513,-123.33704081876783,active,none
82237000050321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.390239209073975,-123.33763450473013,active,none
82237000050331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.3884865919815,-123.33856792847426,active,none
82237000050341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.38686781917374,-123.33982598150425,active,none
82237000050351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.385115227745594,-123.34074260249888,active,none
82237000050361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.383363807686585,-123.34117849445556,active,none
82237000050371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.38161218260904,-123.34169719602848,active,none
82237000050381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.37986054171765,-123.34222136310262,active,none
82237000050391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.3781093740668,-123.34255215082578,active,none
82237000050401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.37635902744051,-123.34254875238963,active,none
82237000050411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.374609128408046,-123.3423631062158,active,none
82237000050421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.37285969691883,-123.34198695077389,active,none
82237000050431,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.37110822931852,-123.34243916091016,active,none
82237000060011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.369357038400985,-123.34277811957837,active,none
82237000060021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.36760483902174,-123.34352563116491,active,none
82237000060031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.365852846534004,-123.3441874753251,active,none
82237000060041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.36423406620682,-123.34542495645019,active,none
82237000060051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.362614359971275,-123.34702942157058,active,none
82237000060061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.36099444185769,-123.34871099955046,active,none
82237000060071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.35937498907098,-123.35019919681655,active,none
82237000060081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.35775468966052,-123.35201565211838,active,none
82237000060091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.356268986655365,-123.35384122877124,active,none
82237000060101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.354782161999786,-123.35609545293325,active,none
82237000060111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.35329542095102,-123.35830310225526,active,none
82237000060121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.35194268256117,-123.36074392488254,active,none
82237000060131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.35059056776366,-123.3629295848649,active,none
82237000060141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.34910415312979,-123.36497049058194,active,none
82237000060151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.347483965710005,-123.36666966024704,active,none
82237000060161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.34599730129403,-123.36878355551289,active,none
82237000060171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.34464549116065,-123.37080621311193,active,none
82237000060181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.34329315420824,-123.37301405828184,active,none
82237000060191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.34193934381443,-123.3757546214413,active,none
82237000060201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.340585291428816,-123.37856444834247,active,none
82237000060211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.33909822483622,-123.38075835959586,active,none
82237000060221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.33747784402248,-123.38245611768286,active,none
82237000060231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.335859358557364,-123.38345872128072,active,none
82237000060241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.334106546551816,-123.38434367544346,active,none
82237000060251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.332354369736116,-123.38499689921302,active,none
82237000060261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.3306023116099,-123.38560592720515,active,none
82237000060271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.32885027347106,-123.38620661493393,active,none
82237000060281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.32709783341757,-123.38695059427111,active,none
82237000060291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.32534492803197,-123.38785990089814,active,none
82237000060301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.3237267790719,-123.3887267356984,active,none
82237000060311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.32197521956768,-123.3891506851191,active,none
82237000060321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.320223133355235,-123.38976202183443,active,none
82237000060331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.31847084266462,-123.3904449458032,active,none
82237000060341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.316717959239774,-123.39133725457175,active,none
82237000060351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.315100004226174,-123.39212648701194,active,none
82237000060361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.31334620514166,-123.39333826104516,active,none
82237000060371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.311591957382355,-123.3947042098606,active,none
82237000060381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.30997233533791,-123.3960717700861,active,none
82237000060391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.308352699580375,-123.39743918347176,active,none
82237000060401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.306732994704696,-123.3988257355639,active,none
82237000060411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.30511427518357,-123.39986501792838,active,none
82237000060421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.303502863178046,-123.39835871762597,active,none
82237000060431,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.301892426779496,-123.39650547526014,active,none
82237000070011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.30014332192775,-123.39605823313657,active,none
82237000070021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.29839410481677,-123.39564961238939,active,none
82237000070031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.29664433789685,-123.3954338294141,active,none
82237000070041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.294759382038805,-123.39540909137023,active,none
82237000070051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.29287489549612,-123.39521912757654,active,none
82237000070061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.29112673729778,-123.39443614954071,active,none
82237000070071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.28937932279655,-123.39338892182467,active,none
82237000070081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.287631666804664,-123.3924244148656,active,none
82237000070091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.28588400337254,-123.3914600232142,active,none
82237000070101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.28413607768129,-123.39058659126306,active,none
82237000070111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.28238823823788,-123.38968023063384,active,none
82237000070121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.28064083920513,-123.38861431252526,active,none
82237000070131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.279027956387075,-123.38759153915134,active,none
82237000070141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.277281045506626,-123.38634420198966,active,none
82237000070151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.275841271687504,-123.38439080865335,active,none
82237000070161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.27512355383172,-123.38099076475957,active,none
82237000070171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.27433415443855,-123.37751292411674,active,none
82237000070181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.27345490744694,-123.37403415069402,active,none
82237000070191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.2726294292976,-123.37055624265383,active,none
82237000070201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.271832836216376,-123.36678991207769,active,none
82237000070211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.27105153090931,-123.36302396285988,active,none
82237000070221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.270351441131844,-123.35954813077659,active,none
82237000070231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.26960638393544,-123.35607192768047,active,none
82237000070241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.268888167712674,-123.35259621389078,active,none
82237000070251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.26792139960669,-123.34940671690472,active,none
82237000070261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.26661448362927,-123.34652554794684,active,none
82237000070271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.265274164223726,-123.34406026490039,active,none
82237000070281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.263933458858425,-123.34173386532696,active,none
82237000070291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.26245793200059,-123.33946393214296,active,none
82237000070301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.260847491877534,-123.33728900063903,active,none
82237000070311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.25937209583584,-123.3349347881687,active,none
82237000070321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.25803112500533,-123.33265546191635,active,none
82237000070331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.25669039114907,-123.33026081359989,active,none
82237000070341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.25534972476642,-123.3278201700563,active,none
82237000070351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.254009934584204,-123.32498699473697,active,none
82237000070361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.25293122302438,-123.32179876194517,active,none
82237000070371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.252271792153465,-123.31803763613766,active,none
82237000070381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.25139489995665,-123.31456317448945,active,none
82237000070391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.250468542276884,-123.31137717111346,active,none
82237000070401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.24960558587906,-123.30790325496007,active,none
82237000070411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.248679709421886,-123.30442890719148,active,none
82237000070421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.24789414127605,-123.3006674342192,active,none
82239000010011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.24716104813973,-123.29690667217069,active,none
82239000010021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.24652213232704,-123.29343573377525,active,none
82239000010031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.2457036067107,-123.28996321840607,active,none
82239000010041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.24480420871214,-123.28649012180578,active,none
82239000010051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.24389574743315,-123.28301715015124,active,none
82239000010061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.24298123282578,-123.27983301584368,active,none
82239000010071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.24204150949316,-123.27664884963512,active,none
82239000010081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.241011953482015,-123.2734640618773,active,none
82239000010091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.23998950284084,-123.27027956327801,active,none
82239000010101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.23888080986897,-123.26709451031266,active,none
82239000010111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.23771225055251,-123.26419781133868,active,none
82239000010121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.23637102769286,-123.26143837869168,active,none
82239000010131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.23502845684485,-123.25937184637522,active,none
82239000010141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.2335515885816,-123.25710041835025,active,none
82239000010151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.231940168322176,-123.25475881276304,active,none
82239000010161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.23046269953213,-123.2527763988137,active,none
82239000010171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.22898545134285,-123.250655681357,active,none
82239000010181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.227508185159444,-123.24852747061837,active,none
82239000010191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.226030987133015,-123.2463417709198,active,none
82239000010201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.224553742145964,-123.24416397090606,active,none
82239000010211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.22333032034734,-123.24156913532786,active,none
82239000010221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.22233765321338,-123.2383878169216,active,none
82239000010231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.22150876986415,-123.23491949622745,active,none
82239000010241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.220805466678364,-123.23145233186013,active,none
82239000010251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.220048219379656,-123.22798492196706,active,none
82239000010261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.219316996830166,-123.22422941676064,active,none
82239000010271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.218848550312735,-123.22047601097906,active,none
82239000010281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.21813590942827,-123.21700942444893,active,none
82239000010291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.217297514513895,-123.21354211216722,active,none
82239000010301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.21636883444309,-123.21036279405962,active,none
82239000010311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.215395197890054,-123.2071833707234,active,none
82239000010321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.21439635699433,-123.20400397350252,active,none
82239000010331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.21348361274935,-123.20082536602109,active,none
82239000010341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.21243835870259,-123.19735768660395,active,none
82239000010351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.21154521172654,-123.19417960590582,active,none
82239000010361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.210669942051275,-123.19100183189484,active,none
82239000010371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.2097949906786,-123.18753587238649,active,none
82239000010381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.2088301899075,-123.18406956784322,active,none
82239000010391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.20768540236308,-123.18089075849086,active,none
82239000010401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.20654735187171,-123.17800056724158,active,none
82239000010411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.20537692632017,-123.17511040679422,active,none
82239000010421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.20426029790324,-123.17222077747729,active,none
82239000010431,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.203175923624634,-123.16933154154863,active,none
82239000010441,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.202138510162854,-123.16615447750662,active,none
82239000010451,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.20113693102472,-123.1629778201939,active,none
82239000010461,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.20003653757758,-123.15980085811516,active,none
82239000010471,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.19881758632556,-123.15662350855794,active,none
82239000010481,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.19761946574315,-123.15402302506416,active,none
82239000010491,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.19641052275929,-123.15142270089828,active,none
82239000010501,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.19506719627666,-123.14853369125073,active,none
82239000010511,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.19385815159948,-123.1459337980315,active,none
82239000010521,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.19264905608763,-123.1433341202553,active,none
82239000010531,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.19130532728572,-123.14067637989486,active,none
82239000010541,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.18982667134941,-123.13824880929333,active,none
82239000010551,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.18834804190904,-123.135752308568,active,none
82239000010561,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.18700376668588,-123.13351022206294,active,none
82239000010571,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.185525002734956,-123.13106413639302,active,none
82239000010581,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.184045860911326,-123.12897939633449,active,none
82239000010591,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.18256692450646,-123.12663365028216,active,none
82239000010601,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.18108776375685,-123.12449555242392,active,none
82239000010611,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.17960836462496,-123.12258813532026,active,none
82239000010621,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.178129358863956,-123.12019695128728,active,none
82239000010631,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.17684998751416,-123.11733436516916,active,none
82239000010641,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.175818322746025,-123.11444991384258,active,none
82239000010651,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.17481555248312,-123.11127773387976,active,none
82239000010661,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.17383986391667,-123.1078178294352,active,none
82239000010671,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.1730146752022,-123.1046466863886,active,none
82239000010681,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.172085286037735,-123.10147537084704,active,none
82239000010691,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.17115423397345,-123.09801624028078,active,none
82239000010701,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.1703397878912,-123.09455768736053,active,none
82239000010711,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.169534231711374,-123.09109934779507,active,none
82239000010721,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.16878244719732,-123.08764134656643,active,none
82239000010731,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.16809341073545,-123.08418369332925,active,none
82239000010741,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.167517299644956,-123.08043853233035,active,none
82239000010751,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.166885949399045,-123.07669337208368,active,none
82239000010761,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.166259474003276,-123.07323633633128,active,none
82239000010771,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.165498266924466,-123.06977913450747,active,none
82239000010781,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.1645574463023,-123.06632171321841,active,none
82239000010791,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.16342803567267,-123.06286411577493,active,none
82239000020011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.162235704010975,-123.05940664988721,active,none
82239000020021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.16134848225778,-123.05595001769854,active,none
82239000020031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.160604795993486,-123.05249383958899,active,none
82239000020041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15995976346431,-123.04903799027227,active,none
82239000020051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.159188975489066,-123.0455821009042,active,none
82239000020061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15839117209884,-123.04212634825507,active,none
82239000020071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15770997524146,-123.03867092565639,active,none
82239000020081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.157210855845946,-123.03492799961097,active,none
82239000020091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15685910686957,-123.03118535442837,active,none
82239000020101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15630330620174,-123.02773046923924,active,none
82239000020111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.155651292714545,-123.02398778110215,active,none
82239000020121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15509279142725,-123.02024531240237,active,none
82239000020131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.154698325870854,-123.0165030737526,active,none
82239000020141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.154460232157774,-123.01247315347568,active,none
82239000020151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15424123974815,-123.00873114462307,active,none
82239000020161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.154214494628725,-123.00498922045587,active,none
82239000020171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.154076088453856,-123.00095946225963,active,none
82239000020181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.154160699555916,-122.99721755319439,active,none
82239000020191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.154618382405204,-122.99376338459302,active,none
82239000020201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15512981562758,-122.99002125364586,active,none
82239000020211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15529104150979,-122.98599130650192,active,none
82239000020221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15529061384793,-122.98224925842787,active,none
82239000020231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15536702287968,-122.9785071530113,active,none
82239000020241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15555868993472,-122.97447708613879,active,none
82239000020251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15546818748041,-122.97073509454914,active,none
82239000020261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15521087723402,-122.96699330469414,active,none
82239000020271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15481112883049,-122.96325175135125,active,none
82239000020281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15420866712772,-122.95951057116396,active,none
82239000020291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.1534428295844,-122.95605760336124,active,none
82239000020301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,62.15249208721347,-122.95289292958246,active,none
