             ID                                                       Station                           River                           Basin                         Country       lon       lat elevation     EGM08     EGM96        Satellite       Start Date         End Date       Status
000000000000243                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0243              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4930   29.3661  -99.0000  -27.4070  -28.0300        CryoSat-2       2011-11-25       2011-11-25  operational
000000000000243                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0243              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4888   29.3639  -99.0000  -27.4030  -28.0300        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000244                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0244              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4845   29.3617  -99.0000  -27.3980  -28.0300        CryoSat-2       2013-09-06       2013-09-06  operational
000000000000244                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0244              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4776   29.3703  -99.0000  -27.3920  -28.0200        CryoSat-2       2012-06-10       2012-06-10  operational
000000000000245                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0245              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4758   29.3675  -99.0000  -27.3900  -28.0200        CryoSat-2       2011-06-08       2011-06-08  operational
000000000000245                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0245              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4777   29.3650  -99.0000  -27.3910  -28.0200        CryoSat-2       2012-06-10       2012-06-10  operational
000000000000245                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0245              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4777   29.3595  -99.0000  -27.3880  -28.0200        CryoSat-2       2011-06-08       2011-06-08  operational
000000000000246                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0246              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4803   29.3589  -99.0000  -27.3910  -28.0300        CryoSat-2       2013-09-06       2013-09-06  operational
000000000000246                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0246              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4777   29.3568  -99.0000  -27.3870  -28.0200        CryoSat-2       2011-06-08       2011-06-08  operational
000000000000246                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0246              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4791   29.3568  -99.0000  -27.3880  -28.0300        CryoSat-2       2012-11-27       2012-11-27  operational
000000000000247                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0247              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4801   29.3517  -99.0000  -27.3860  -28.0300        CryoSat-2       2012-06-10       2012-06-10  operational
000000000000247                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0247              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4837   29.3574  -99.0000  -27.3950  -28.0300        CryoSat-2       2013-06-13       2013-06-13  operational
000000000000247                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0247              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4851   29.3560  -99.0000  -27.3960  -28.0300        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000247                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0247              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4812   29.3509  -99.0000  -27.3870  -28.0300        CryoSat-2       2013-09-06       2013-09-06  operational
000000000000247                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0247              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4807   29.3490  -99.0000  -27.3840  -28.0300        CryoSat-2       2012-06-10       2012-06-10  operational
000000000000247                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0247              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4820   29.3493  -99.0000  -27.3860  -28.0300        CryoSat-2       2013-06-13       2013-06-13  operational
000000000000247                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0247              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4788   29.3433  -99.0000  -27.3730  -28.0300        CryoSat-2       2011-06-08       2011-06-08  operational
000000000000247                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0247              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4800   29.3436  -99.0000  -27.3760  -28.0300        CryoSat-2       2012-06-10       2012-06-10  operational
000000000000247                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0247              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4815   29.3460  -99.0000  -27.3820  -28.0300        CryoSat-2       2012-11-27       2012-11-27  operational
000000000000247                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0247              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4824   29.3466  -99.0000  -27.3840  -28.0300        CryoSat-2       2013-06-13       2013-06-13  operational
