lats,lons,pnames,flag,RMSE(ordinary),bias(ordinary),corr(ordinary)
3.86,-75.18,R_MAGDALENA-2_SALDANA_KM1205,20,16.406199,-16.386536,0.2594386088597987
1.1,23.78,R_CONGO_CONGO_KM2053,10,2.1853352,-1.9768982,0.660897989190444
1.11,-69.75,R_AMAZONAS_UAUPES_KM2877,10,5.2917943,5.1704407,0.7666265132816374
8.97,-74.8,R_MAGDALENA-2_SAN-JORGE_KM0300,10,2.1314592,1.8433428,0.7941058315877084
1.1,23.78,R_CONGO_CONGO_KM2054,910,20.279648,-20.257355,0.6564789643069319
1.11,-69.76,R_AMAZONAS_UAUPES_KM2878,10,4.908595,4.834076,0.8591025755110548
-6.69,-68.63,R_AMAZONAS_XERUA_KM3415,20,4.1146197,3.9497223,0.7371400249072563
1.1,23.8,R_CONGO_CONGO_KM2056,10,1.6983552,-1.3501282,0.3112959782377245
8.57,-75.15,R_MAGDALENA-2_SAN-JORGE-TRIB-01_KM0410,10,2.07651,1.5832233,0.44724643064633157
1.11,-69.77,R_AMAZONAS_UAUPES_KM2879,10,4.9616427,4.868683,0.8291857685969383
0.99,24.08,R_CONGO_CONGO_KM2092,10,3.2936664,3.1259155,0.05346451766318696
7.2,-73.91,R_MAGDALENA-2_SOGAMOSO_KM0648,10,1.0413356,0.36883545,0.4167086286182796
1.07,-69.8,R_AMAZONAS_UAUPES_KM2885,10,4.6011167,4.507553,0.8592642217634643
0.86,24.21,R_CONGO_CONGO_KM2113,10,1.1260147,-0.3043518,0.575542730151102
1.65,-78.94,R_MIRA_MIRA_KM0013,10,3.4313915,-3.3837276,0.693870820287448
0.18,-68.51,R_AMAZONAS_UAUPES-TRIB-02_KM2570,10,3.647675,3.3874512,0.7262832291757964
0.77,24.3,R_CONGO_CONGO_KM2128,10,1.3655899,-0.5802002,0.12772057928422706
0.21,-68.5,R_AMAZONAS_UAUPES-TRIB-02_KM2574,10,7.3619504,7.230957,0.5450327052606623
1.57,-78.74,R_MIRA_MIRA_KM0056,10,4.1698475,-4.0579386,0.4369714140706522
0.75,24.4,R_CONGO_CONGO_KM2140,10,1.596893,-1.0453796,0.49612027055869157
0.3,-68.64,R_AMAZONAS_UAUPES-TRIB-02_KM2597,10,4.9283633,4.714325,0.7091051793392562
7.61,-70.25,R_ORINOCO_APURE_KM1310,20,5.9666424,-5.9121017,0.7380539174978887
0.72,24.56,R_CONGO_CONGO_KM2161,10,2.0588586,-1.7248535,0.6069645002196113
0.42,-68.89,R_AMAZONAS_UAUPES-TRIB-02_KM2638,10,3.1433957,-2.8700867,0.7982001453580936
7.06,-70.61,R_ORINOCO_ARAUCA_KM1455,10,1.3468848,0.045059204,0.4207409275041008
0.66,24.63,R_CONGO_CONGO_KM2172,10,1.5002469,-0.82562256,0.20597639549662106
0.42,-68.93,R_AMAZONAS_UAUPES-TRIB-02_KM2642,10,1.8869303,-1.450325,0.722544106230826
7.09,-70.71,R_ORINOCO_ARAUCA_KM1470,10,1.9003055,-1.7968826,0.6430017478999689
0.61,24.72,R_CONGO_CONGO_KM2183,10,8.10784,8.028381,0.08277197748627148
0.46,-69.14,R_AMAZONAS_UAUPES-TRIB-02_KM2690,10,1.624437,-0.34278107,0.71362295093652
0.58,24.81,R_CONGO_CONGO_KM2195,10,1.2451903,0.5092163,0.3640290823471749
0.56,-69.16,R_AMAZONAS_UAUPES-TRIB-02_KM2705,10,1.7351073,-0.68530273,0.7104323101415934
0.36,25.38,R_CONGO_CONGO_KM2270,10,1.3766603,0.921051,0.5915066624113672
3.45,-62.18,R_AMAZONAS_URARICAA_KM2485,10,3.2893407,-3.220993,0.9159179099508749
6.98,-71.06,R_ORINOCO_ARAUCA_KM1527,20,5.5492496,-5.5008087,0.53905019713396
3.16,-60.53,R_AMAZONAS_URARICOERA_KM2217,10,0.93028015,-0.48490143,0.8684720215484253
7.03,-71.2,R_ORINOCO_ARAUCA_KM1550,20,3.0188951,-2.9035187,0.6442497680808086
4.96,19.21,R_CONGO_OUBANGUI_KM1837,20,14.266925,14.175781,0.36388425460620066
-5.99,26.91,R_CONGO_LWALABA_KM3120,20,1.054299,0.3959961,0.8638756407315045
7.03,-71.54,R_ORINOCO_ARAUCA_KM1597,10,0.7300308,-0.43644714,0.7331572227537485
-7.26,27.02,R_CONGO_LWALABA_KM3284,10,1.0192505,0.9043579,0.9820994634617609
7.03,-71.66,R_ORINOCO_ARAUCA_KM1619,10,3.894742,-3.841446,0.6470096952572475
5.15,19.55,R_CONGO_OUBANGUI_KM1885,10,3.9734688,-3.515442,0.5085687870038639
-7.83,26.95,R_CONGO_LWALABA_KM3377,10,1.2925879,0.48901367,0.7666790185932727
2.82,-72.94,R_ORINOCO_ARIARI_KM2541,10,3.3013535,-3.213089,0.7726340549117917
5.15,19.56,R_CONGO_OUBANGUI_KM1886,10,10.143755,-9.994568,0.7632078535123171
-7.95,26.93,R_CONGO_LWALABA_KM3400,10,1.1465648,0.27233887,0.7645143212846088
2.84,-73.07,R_ORINOCO_ARIARI_KM2564,10,3.4851654,-3.3825684,0.7897644115366391
-8.19,26.76,R_CONGO_LWALABA_KM3450,10,1.2136309,0.82366943,0.8300043997193268
3.31,-73.43,R_ORINOCO_ARIARI_KM2674,10,5.466619,-5.449997,0.5774414970381635
5.15,19.57,R_CONGO_OUBANGUI_KM1887,10,4.5002036,-4.088684,0.5263791704784729
-3.4,19.52,R_CONGO_MFIMI_KM1193,20,8.216136,-8.166138,0.7789806091350776
3.47,-60.88,R_AMAZONAS_URARICOERA_KM2283,20,4.964084,-4.7625732,0.566168860341229
3.36,-73.53,R_ORINOCO_ARIARI_KM2694,10,3.1149662,-3.044159,0.35197923591659064
5.14,19.59,R_CONGO_OUBANGUI_KM1889,10,4.5876937,-4.2006836,0.5834737503815318
3.46,-60.93,R_AMAZONAS_URARICOERA_KM2289,10,2.6259267,-2.2215042,0.8148311643248185
6.06,-70.01,R_ORINOCO_ARIPORE_KM1357,10,1.0691563,0.34868622,0.8845989707489136
3.45,-60.99,R_AMAZONAS_URARICOERA_KM2297,10,5.5169635,-5.465538,0.896155183094017
7.77,-70.19,R_ORINOCO_CAPORO_KM1340,10,3.480296,-3.414444,0.775198893556751
5.06,19.85,R_CONGO_OUBANGUI_KM1923,10,2.7278316,-2.2198792,0.7351133754220353
3.44,-61.24,R_AMAZONAS_URARICOERA_KM2328,10,5.1717734,-5.0845413,0.82253640446417
6.28,-70.43,R_ORINOCO_CASANARE_KM1429,10,1.8559285,1.5194016,0.5316063476917263
4.99,19.93,R_CONGO_OUBANGUI_KM1936,10,3.3965156,-2.9262695,0.6970710571742618
3.36,-61.37,R_AMAZONAS_URARICOERA_KM2346,10,0.5647451,-0.10006714,0.94609136363594
6.23,-70.89,R_ORINOCO_CASANARE_KM1498,10,5.5273566,-5.5132675,0.8607779037109483
6.23,-70.91,R_ORINOCO_CASANARE_KM1501,10,6.448683,-6.420212,0.6923588893337592
4.98,19.98,R_CONGO_OUBANGUI_KM1942,10,3.7004848,-3.0488281,0.5441587199934212
6.23,-71.36,R_ORINOCO_CASANARE_KM1573,10,15.9644165,-15.941574,0.6252571492950304
0.24,17.06,R_CONGO_SANGHA_KM1207,10,9.383258,9.308289,0.6281351832078542
6.23,-71.38,R_ORINOCO_CASANARE_KM1576,10,17.250671,-17.233856,0.7077450537322062
0.37,16.91,R_CONGO_SANGHA_KM1243,10,6.83676,6.6842957,0.6022880496793235
4.84,-71.69,R_ORINOCO_CRAVO-SUR_KM1630,10,4.9915843,-4.918991,0.5697503432486267
0.44,16.89,R_CONGO_SANGHA_KM1259,10,5.7455034,5.550598,0.6056837871621469
5.23,-72.07,R_ORINOCO_CRAVO-SUR_KM1713,10,4.448636,-4.4225006,0.7399850455999425
5.23,-72.07,R_ORINOCO_CRAVO-SUR_KM1714,10,4.310337,-4.2825317,0.6937533737898993
0.52,16.87,R_CONGO_SANGHA_KM1270,10,5.202155,4.9844666,0.6315397324889446
0.47,16.78,R_CONGO_SANGHA_KM1282,10,4.260767,4.027649,0.7312287909763545
0.53,16.66,R_CONGO_SANGHA_KM1298,10,4.08289,3.697876,0.6189118228783654
3.33,-61.63,R_AMAZONAS_URARICOERA_KM2378,20,13.508413,-13.49192,0.701916183389961
1.34,16.37,R_CONGO_SANGHA_KM1422,10,3.5410268,3.304779,0.6428835168012695
4.53,-71.91,R_ORINOCO_CUSIANA_KM1657,20,7.593863,-7.4932404,0.8425766616968128
1.35,16.36,R_CONGO_SANGHA_KM1423,10,2.8608348,2.6917725,0.7681337267325286
4.7,-72.18,R_ORINOCO_CUSIANA_KM1715,10,7.146324,-7.102295,0.6401429395412216
3.69,28.79,R_CONGO_DUNGU_KM3335,20,4.8225956,4.739868,0.5869788219339465
1.42,16.27,R_CONGO_SANGHA_KM1436,10,1.9532559,1.5371704,0.6734252295031044
1.44,16.2,R_CONGO_SANGHA_KM1445,10,2.1437438,1.6661682,0.6213973776598493
1.7,16.15,R_CONGO_SANGHA_KM1491,10,1.5859708,1.0891724,0.6479661853211084
1.89,16.1,R_CONGO_SANGHA_KM1515,10,4.177255,4.1128845,0.6521718363194506
2.03,16.07,R_CONGO_SANGHA_KM1536,10,5.3356953,5.2667236,0.6309347823942759
-3.41,19.56,R_CONGO_MFIMI_KM1197,20,9.022279,-8.963593,0.7630757472131784
2.06,16.06,R_CONGO_SANGHA_KM1541,10,4.4658675,4.392456,0.704741829150816
-0.39,19.26,R_CONGO_MOMBOYO_KM1360,10,0.7223946,0.0960083,0.6707144187035309
2.15,16.08,R_CONGO_SANGHA_KM1553,10,3.798302,3.7029114,0.7068298558612089
-0.4,19.28,R_CONGO_MOMBOYO_KM1363,10,0.83905244,-0.51416016,0.7580120078588442
2.37,16.13,R_CONGO_SANGHA_KM1596,10,1.0520314,0.50335693,0.7087649170187482
-0.55,19.45,R_CONGO_MOMBOYO_KM1401,10,0.7996913,-0.31341553,0.7108194251414629
2.88,16.24,R_CONGO_SANGHA_KM1672,10,2.5220258,2.4023438,0.7079217184675488
3.15,-62.25,R_AMAZONAS_URARICOERA_KM2500,20,7.4767113,-7.4579163,0.8009889871277796
-0.79,19.64,R_CONGO_MOMBOYO_KM1447,10,3.6053205,3.5270386,0.6541678927341936
3.41,16.1,R_CONGO_SANGHA_KM1758,10,8.59804,-8.441589,0.635363689026377
-0.91,20.0,R_CONGO_MOMBOYO_KM1526,10,3.486817,3.4242249,0.7308118137954732
-8.39,26.34,R_CONGO_LWALABA_KM3531,20,1.0193479,-0.7609863,0.9719698260038548
2.56,-74.06,R_ORINOCO_DUDA-TRIB-01_KM2834,20,16.260172,-16.242416,0.6218032161575865
-9.04,26.01,R_CONGO_LWALABA_KM3662,10,0.55574733,0.18292236,0.8676768621391071
3.32,-70.15,R_ORINOCO_GUAVIARE_KM1877,10,6.303516,-6.0360107,0.8487230126896488
3.19,-70.21,R_ORINOCO_GUAVIARE_KM1930,10,6.077167,-5.758293,0.8326336783797801
9.03,19.19,R_LAKE-CHAD_BAHR-AOUK_KM0983,20,2.1211462,1.5147095,0.39802311819064257
-1.45,19.96,R_CONGO_MOMBOYO_KM1547,20,0.87453896,-0.70758057,0.6978216370529073
2.83,-70.6,R_ORINOCO_GUAVIARE_KM2031,10,3.8714056,-1.9975586,0.7570865953587997
1.27,28.4,R_CONGO_EPULU_KM2732,20,6.466665,-6.3349,0.16380671311420353
2.78,-70.74,R_ORINOCO_GUAVIARE_KM2074,10,2.1703122,0.16993713,0.7364190440081136
2.23,23.04,R_CONGO_ITIMBIRI_KM1957,10,2.1289868,-1.8061829,0.488998559617929
2.88,-71.08,R_ORINOCO_GUAVIARE_KM2150,10,3.198973,-2.6526642,0.8043058859061927
2.27,23.12,R_CONGO_ITIMBIRI_KM1974,10,2.6886835,-2.420868,0.49520203375827115
2.9,-71.18,R_ORINOCO_GUAVIARE_KM2167,10,4.114854,-3.759018,0.8526903486776344
2.38,23.15,R_CONGO_ITIMBIRI_KM1995,10,3.7850995,-3.5374756,0.41689643209295396
2.86,-71.54,R_ORINOCO_GUAVIARE_KM2239,10,4.0209,-3.580124,0.7980729379925402
2.62,23.42,R_CONGO_ITIMBIRI_KM2055,10,6.036765,-5.812317,0.32139538453366406
2.82,-71.67,R_ORINOCO_GUAVIARE_KM2259,10,5.182162,-4.926056,0.7130561190936848
9.02,19.48,R_LAKE-CHAD_BAHR-AOUK_KM1033,20,3.2989242,2.997406,0.4960030345181629
2.68,23.68,R_CONGO_ITIMBIRI_KM2104,10,6.236664,-5.9852295,0.3161307795212947
3.14,-62.25,R_AMAZONAS_URARICOERA_KM2501,20,8.462453,-8.444,0.8805342573147702
2.86,-71.66,R_ORINOCO_GUAVIARE_KM2264,10,5.440936,-5.2017365,0.7311808359855307
2.76,23.82,R_CONGO_ITIMBIRI_KM2142,10,2.8630414,-2.5229187,0.49590595877166765
3.22,-62.69,R_AMAZONAS_URARICOERA_KM2567,10,9.7936945,-9.663025,0.8620989949932673
2.82,-71.99,R_ORINOCO_GUAVIARE_KM2330,10,4.5803394,-4.353348,0.7586018154542608
2.78,23.85,R_CONGO_ITIMBIRI_KM2146,10,3.3379946,-3.0613403,0.4372366594598461
3.24,-62.74,R_AMAZONAS_URARICOERA_KM2573,10,6.4891515,-6.4205627,0.8951738996799323
2.83,-72.0,R_ORINOCO_GUAVIARE_KM2332,10,4.56771,-4.321991,0.7974466540003282
1.61,27.06,R_CONGO_ITURI_KM2530,10,0.92336965,-0.14880371,0.6109857515502247
3.42,-63.05,R_AMAZONAS_URARICOERA_KM2617,10,3.8651502,-3.6355286,0.6981989033870679
2.73,-72.45,R_ORINOCO_GUAVIARE_KM2415,10,2.689775,-2.1438751,0.7457201479405425
1.58,27.18,R_CONGO_ITURI_KM2544,10,2.4097157,-2.165863,0.5448154250642724
3.45,-63.11,R_AMAZONAS_URARICOERA_KM2626,10,1.6891998,-1.5249023,0.7882001287857022
2.7,-72.53,R_ORINOCO_GUAVIARE_KM2431,10,3.9978101,-3.702942,0.7308822518755523
1.54,27.4,R_CONGO_ITURI_KM2573,10,25.232943,25.225006,0.14624997709684046
9.09,19.98,R_LAKE-CHAD_BAHR-AOUK_KM1119,20,2.818383,2.5082397,0.40312229508754743
2.61,-72.65,R_ORINOCO_GUAVIARE_KM2464,10,7.117254,-6.98584,0.7899563631855102
1.34,27.59,R_CONGO_ITURI_KM2613,10,11.670684,-11.659363,0.6977232058043007
2.57,-72.65,R_ORINOCO_GUAVIARE_KM2469,10,7.70342,-7.5866394,0.8020616885340975
1.34,27.91,R_CONGO_ITURI_KM2658,10,2.9190204,-2.8526611,0.6034601650284156
3.6,-70.09,R_ORINOCO_GUAVIARE-TRIB-03_KM1835,10,1.2087437,0.78850555,0.9222468440203049
1.33,28.06,R_CONGO_ITURI_KM2676,10,1.3395429,1.1467285,0.5511610587196537
9.49,18.15,R_LAKE-CHAD_BAHR-SALAMAT_KM0792,20,3.8401086,-3.5065613,0.5540422811209251
1.16,28.42,R_CONGO_ITURI_KM2736,10,11.190261,-11.182068,0.590092851847074
3.61,-70.3,R_ORINOCO_GUAVIARE-TRIB-03_KM1880,20,1.7691809,-1.2565079,0.8435549168044723
1.09,28.47,R_CONGO_ITURI_KM2748,10,14.604706,-14.595947,0.3825050043697518
9.5,18.19,R_LAKE-CHAD_BAHR-SALAMAT_KM0801,20,5.80702,-5.550232,0.5119939969746586
3.19,-70.65,R_ORINOCO_GUAVIARE-TRIB-04_KM2030,20,3.800313,-3.612793,0.7899360816830376
-1.88,16.12,R_CONGO_NKENI_KM0858,20,5.239706,-5.2285156,0.43875457858414835
3.2,-70.68,R_ORINOCO_GUAVIARE-TRIB-04_KM2036,20,4.2544346,-4.0468597,0.9176810974982486
3.09,-71.13,R_ORINOCO_GUAVIARE-TRIB-05_KM2167,10,2.782579,-2.4654999,0.668982415240656
9.87,19.0,R_LAKE-CHAD_BAHR-SALAMAT_KM0948,20,1.7985783,1.3652039,0.9029872751329269
9.97,19.44,R_LAKE-CHAD_BAHR-SALAMAT_KM1040,10,1.9992659,0.5769348,0.8746662952324837
3.49,-63.15,R_AMAZONAS_URARICOERA_KM2632,20,3.9840302,-3.9489746,0.8029154392749631
10.05,-62.86,R_SAN-JUAN_SAN-JUAN_KM0046,10,1.236632,-0.6436255,0.17645688395426676
9.21,18.21,R_LAKE-CHAD_BAHR-SARA_KM0819,10,2.6839778,-2.161377,0.8136395213592009
10.1,-63.02,R_SAN-JUAN_SAN-JUAN_KM0073,20,1.54055,0.682799,-0.22580962683700095
3.09,-71.14,R_ORINOCO_GUAVIARE-TRIB-05_KM2169,20,2.967175,-2.573761,0.6995399392290714
9.05,18.09,R_LAKE-CHAD_BAHR-SARA_KM0847,10,2.146319,-1.2427979,0.6210479654826792
10.22,-66.17,R_TUY_TUY_KM0051,20,8.644993,-8.540323,0.017723130205060094
2.38,-73.17,R_ORINOCO_GUAYABERO_KM2577,10,1.7286428,-0.62831116,0.7963345157305756
8.53,17.89,R_LAKE-CHAD_BAHR-SARA_KM0934,10,4.7977576,-4.308502,0.6301758091341378
2.34,-73.3,R_ORINOCO_GUAYABERO_KM2609,10,1.5920687,-0.49760437,0.748902011347158
10.21,-66.27,R_TUY_TUY_KM0073,20,8.700535,-8.6372175,0.5134643717565677
2.37,-73.63,R_ORINOCO_GUAYABERO_KM2696,10,1.5052931,0.33616638,0.6891949993312898
2.29,-73.65,R_ORINOCO_GUAYABERO_KM2711,10,2.0948358,-1.5241241,0.6621745764935435
2.23,-73.74,R_ORINOCO_GUAYABERO_KM2728,10,2.7086344,-2.4404297,0.5507344138427215
2.93,-73.42,R_ORINOCO_GUEJAR_KM2658,10,3.1856997,-3.0375519,0.8125268674082735
2.96,-73.51,R_ORINOCO_GUEJAR_KM2680,10,4.182007,-4.1147156,0.5051275421396446
8.87,17.82,R_LAKE-CHAD_BAHR-SARA-TRIB-01_KM0896,20,1.8695996,-1.282898,0.5983896582444758
8.79,18.96,R_LAKE-CHAD_CHARI_KM0931,10,3.0009015,2.4327087,0.6010250086072983
2.25,-70.39,R_ORINOCO_INIRIDA_KM1974,20,7.982272,7.5914307,0.9355525027939802
1.19,28.88,R_CONGO_ITURI_KM2822,20,1.4379512,-1.329834,0.7276877621355446
-9.18,25.87,R_CONGO_LWALABA_KM3697,20,0.99401546,0.23236084,0.7669815255800246
2.23,-70.47,R_ORINOCO_INIRIDA_KM1990,10,9.166992,8.8784485,0.9599787783145964
9.74,17.78,R_LAKE-CHAD_CHARI-SHRY_KM0721,10,2.3026915,-0.9610901,0.7451331505647556
-9.3,25.69,R_CONGO_LWALABA_KM3728,10,25.374086,25.368042,0.8911810091357901
2.15,-70.88,R_ORINOCO_INIRIDA_KM2098,10,8.109935,7.76355,0.8541101259335324
-1.9,16.01,R_CONGO_NKENI_KM0880,20,0.80230325,0.7287903,0.5260873378046225
9.38,18.16,R_LAKE-CHAD_CHARI-SHRY_KM0792,10,1.6545807,-0.022033691,0.7823289055089026
-9.21,25.59,R_CONGO_LWALABA_KM3752,10,5.8298306,5.7019043,0.44572663785559175
2.18,-70.92,R_ORINOCO_INIRIDA_KM2111,10,7.044593,6.689087,0.684756952233476
-0.04,18.4,R_CONGO_RUKI_KM1231,10,2.2677298,-2.0698547,0.5144661714632678
2.25,-71.41,R_ORINOCO_INIRIDA_KM2261,10,6.690508,6.28389,0.9430029218137617
3.49,-63.15,R_AMAZONAS_URARICOERA_KM2633,20,4.016563,-3.9777222,0.7940858193665405
-0.04,18.4,R_CONGO_RUKI_KM1232,10,2.3368042,-2.1470337,0.4561456584105426
9.38,18.17,R_LAKE-CHAD_CHARI-SHRY_KM0793,10,1.8026131,-0.25338745,0.752836997916264
2.29,-71.78,R_ORINOCO_INIRIDA_KM2352,10,1.1621131,0.29736328,0.8457233868712287
3.56,-63.17,R_AMAZONAS_URARICOERA_KM2642,10,2.709613,-2.6624756,0.8436829136372803
-0.14,18.8,R_CONGO_RUKI_KM1284,10,0.81924963,0.33273315,0.8270656666428432
2.22,-71.87,R_ORINOCO_INIRIDA_KM2383,10,2.1068811,1.8474731,0.8421936181861214
9.31,18.24,R_LAKE-CHAD_CHARI-SHRY_KM0805,10,2.1797554,-1.1005554,0.7405719759011328
3.66,-63.18,R_AMAZONAS_URARICOERA_KM2656,10,3.957018,-3.8775635,0.8413055579255855
-0.19,18.84,R_CONGO_RUKI_KM1291,10,0.8371197,0.18902588,0.6630994222135576
-0.2,18.86,R_CONGO_RUKI_KM1294,10,1.1320035,0.79385376,0.8426493617905219
8.97,18.54,R_LAKE-CHAD_CHARI-SHRY_KM0862,10,3.1013434,2.7789917,0.6085144168450487
-0.27,18.92,R_CONGO_RUKI_KM1305,10,0.9788171,0.6026306,0.7398935018698444
-0.2,19.58,R_CONGO_RUKI_KM1401,20,2.0189896,1.899353,0.8196316020926906
8.83,18.79,R_LAKE-CHAD_CHARI-SHRY_KM0898,20,3.2944348,2.8640442,0.5286769707392228
-0.75,17.15,R_CONGO_SANGHA_KM1045,10,5.939055,-5.679535,0.3680644823207629
9.99,15.7,R_LAKE-CHAD_LOGONE_KM0533,10,1.1750143,0.8180847,0.8777160031681369
3.89,-72.24,R_ORINOCO_MANACACIAS_KM1788,20,4.046193,3.7780762,0.8230557878572566
9.73,15.9,R_LAKE-CHAD_LOGONE_KM0578,10,1.8404857,-1.6386719,0.8152189751936183
9.38,16.29,R_LAKE-CHAD_LOGONE_KM0643,10,3.448302,-3.33313,0.8589770704052787
9.32,16.31,R_LAKE-CHAD_LOGONE_KM0650,10,3.6376603,-3.5278625,0.8367677301221716
11.64,-14.52,R_CORUBAL_TOMINE_KM0120,10,3.2225752,3.1692963,0.9608733392768531
11.93,-14.2,R_CORUBAL_TOMINE_KM0214,10,5.351222,5.1803894,0.9350719968745782
12.24,-13.92,R_CORUBAL_TOMINE_KM0296,10,1.4895662,1.1315956,0.947718740685777
8.58,16.11,R_LAKE-CHAD_LOGONE_KM0807,10,9.140916,-9.114044,0.8911494001370782
1.2,28.96,R_CONGO_ITURI_KM2833,20,1.1144487,0.61657715,0.663216582860795
3.35,-72.48,R_ORINOCO_MANACACIAS_KM1930,20,2.9909167,2.6061554,0.8088983995094186
5.66,-70.1,R_ORINOCO_META_KM1380,10,7.3934727,-7.3046722,0.7989913442755232
8.52,16.03,R_LAKE-CHAD_LOGONE_KM0819,20,10.438394,-10.402618,0.8100100172650949
12.26,-13.81,R_CORUBAL_TOMINE_KM0324,20,2.4651287,2.1945267,0.9622533506079111
5.57,-70.27,R_ORINOCO_META_KM1403,10,5.7543306,-5.612602,0.8261582058767086
5.4,-70.63,R_ORINOCO_META_KM1454,10,8.444351,-8.352379,0.7407686322156891
7.76,15.46,R_LAKE-CHAD_LOGONE_KM0957,10,1.4988054,-1.362793,0.8493160706694189
3.06,-63.67,R_AMAZONAS_URARICOERA-TRIB-02_KM2867,20,5.7040043,-5.660858,0.5886123894893627
5.38,-70.66,R_ORINOCO_META_KM1458,10,9.150042,-9.080772,0.8051830794155862
8.71,16.45,R_LAKE-CHAD_LOGONE-LWQWN_KM0757,10,7.399421,-7.3558655,0.8239264755533134
5.32,-70.68,R_ORINOCO_META_KM1466,10,10.364341,-10.301979,0.8210758391271115
1.7,-67.24,R_AMAZONAS_XIE_KM2644,20,5.469716,5.326729,0.7958680916978628
4.9,-71.06,R_ORINOCO_META_KM1537,20,2.9674973,-2.7149506,0.8169055340256969
12.26,-13.67,R_CORUBAL_TOMINE_KM0352,20,4.6488423,4.5191383,0.9466835756543175
4.82,-71.22,R_ORINOCO_META_KM1560,10,5.432481,-5.2555237,0.5465874517914153
4.8,-71.28,R_ORINOCO_META_KM1567,10,6.762444,-6.647545,0.8233557092957036
4.71,-71.48,R_ORINOCO_META_KM1593,10,6.917836,-6.811363,0.797772202022457
4.48,-71.9,R_ORINOCO_META_KM1656,10,17.707777,17.62436,0.7099214425205916
1.85,-67.58,R_AMAZONAS_XIE_KM2716,20,1.0944884,-0.12314606,0.7486001120467355
4.42,-72.24,R_ORINOCO_META_KM1705,10,2.4108841,-2.198944,0.7386617855685458
7.81,15.72,R_LAKE-CHAD_LOGONE-LWQWN_KM0921,20,9.546946,-9.522949,0.8372547816898248
1.88,-66.58,R_AMAZONAS_YARUA_KM2770,10,5.1766725,5.044792,0.8442618432621797
4.36,-72.34,R_ORINOCO_META_KM1719,10,4.6034718,-4.454788,0.6037928170197631
9.19,18.66,R_LAKE-CHAD_OUHAM_KM0875,10,0.99270284,-0.23474121,0.8552366410359099
1.8,-66.55,R_AMAZONAS_YARUA_KM2784,10,5.3026733,5.1869736,0.8448837545851937
1.71,-66.52,R_AMAZONAS_YARUA_KM2796,10,5.2159586,5.1067505,0.8564512949019707
9.41,19.1,R_LAKE-CHAD_OUHAM_KM0965,20,3.3115585,3.1849365,0.8288181274274314
12.27,-13.44,R_CORUBAL_TOMINE_KM0403,20,4.5211577,4.331238,0.9378387795869894
1.63,-66.59,R_AMAZONAS_YARUA_KM2813,10,4.4126997,4.332939,0.9089332899732068
7.95,17.74,R_LAKE-CHAD_OUHAM_KM1017,10,3.850508,-3.5763855,0.6723038965160841
12.06,-13.29,R_CORUBAL_TOMINE_KM0468,10,6.442015,6.3760147,0.9261742324193634
-0.96,18.2,R_CONGO_TUMBA_KM1184,20,3.1623242,-3.0093384,0.001127246597561232
7.76,17.8,R_LAKE-CHAD_OUHAM_KM1045,10,2.5761166,-1.6350708,0.43968843970273286
-4.58,17.07,R_CONGO_WAMBA_KM1057,10,4.033669,-4.019928,0.6860169140071581
13.44,-15.98,R_GAMBIA_GAMBIA_KM0019,10,1.3063259,0.72137535,0.10081089130689196
7.7,17.78,R_LAKE-CHAD_OUHAM_KM1053,10,2.7587674,-2.1470337,0.6034288021984843
13.49,-15.49,R_GAMBIA_GAMBIA_KM0080,10,1.7601423,0.88389874,-0.10166266426069154
7.64,17.77,R_LAKE-CHAD_OUHAM_KM1061,10,3.6822507,-3.2737427,0.6224440331208063
13.71,-15.07,R_GAMBIA_GAMBIA_KM0169,10,1.9459758,1.4608933,-0.07299218616806749
13.7,-14.98,R_GAMBIA_GAMBIA_KM0179,10,2.195295,1.5912459,-0.1907432776713756
7.55,17.75,R_LAKE-CHAD_OUHAM_KM1073,10,4.7013993,-4.286255,0.5902788959301121
4.31,-72.74,R_ORINOCO_META_KM1782,20,0.94347227,0.2262268,0.7068731366463556
13.56,-14.57,R_GAMBIA_GAMBIA_KM0273,10,3.315008,2.794255,0.6300503981079603
1.09,29.37,R_CONGO_ITURI_KM2928,20,1.7008725,-1.4160156,0.5750771721777894
4.28,-72.79,R_ORINOCO_META_KM1792,10,1.9322697,-1.6759186,0.8208417813735732
7.47,18.13,R_LAKE-CHAD_OUHAM_KM1128,10,2.4372208,-2.0585632,0.6227553481312272
-9.86,25.56,R_CONGO_LWALABA_KM3879,20,16.241558,-16.198242,0.3167109688756119
13.49,-14.57,R_GAMBIA_GAMBIA_KM0282,10,3.416631,3.0447214,0.5800537088110788
3.81,-73.15,R_ORINOCO_META-TRIB-08_KM1897,10,12.145629,-12.127609,0.7918129877562271
1.58,-66.58,R_AMAZONAS_YARUA_KM2820,20,4.7230597,4.6124573,0.8492106971518028
-9.89,25.55,R_CONGO_LWALABA_KM3884,10,19.504221,-19.47052,0.6199644452596637
13.48,-14.56,R_GAMBIA_GAMBIA_KM0283,10,3.407173,2.9059854,0.627272926929228
7.48,18.2,R_LAKE-CHAD_OUHAM_KM1140,10,2.9337242,-2.3052673,0.31665051929354016
1.55,-66.58,R_AMAZONAS_YARUA_KM2824,10,4.6978283,4.6011276,0.8678295322046077
-9.44,25.19,R_CONGO_LWALABA-TRIB-01_KM3862,10,2.210517,2.1031494,0.8349094361995477
