lats,lons,pnames,flag,RMSE(AltiMaP),bias(AltiMaP),corr(AltiMaP)
-10.96,-61.2,R_AMAZONAS_BRANCO-DO-ROOSEVELT_KM2398,20,1.9953736,-1.894104,0.831230812074931
-12.67,-52.96,R_AMAZONAS_XINGU_KM2167,10,3.7301807,-3.615387,0.8705586562485234
-10.01,-63.77,R_AMAZONAS_CANDEIAS_KM2569,10,8.961216,-8.912819,0.8234893878716177
-4.55,-58.21,R_AMAZONAS_ABACAXIS_KM1405,20,2.2118533,2.027691,0.8867222416397023
-20.15,32.33,R_SAVE_SAVE_KM0531,20,1.4097226,1.3399658,0.4114023306397474
-5.04,-58.45,R_AMAZONAS_ABACAXIS_KM1510,10,1.4954745,-0.9122124,0.7999929966005652
-10.04,-63.78,R_AMAZONAS_CANDEIAS_KM2574,20,10.133864,-10.093483,0.8361561825831625
-29.14,31.35,R_TUGELA_TUGELA_KM0028,10,12.763598,12.749903,0.028034160186267948
-11.33,38.32,R_ROVUMA_ROVUMA_KM0289,20,11.354886,-11.321899,0.33615082813908337
-11.45,37.78,R_ROVUMA_ROVUMA_KM0374,10,5.417356,-5.388611,0.8732059033453384
-19.74,-56.68,R_PARANA_AQUIDAUANA_KM2729,20,2.8110096,2.8038712,0.4362490329898766
-11.06,-60.49,R_AMAZONAS_CAPITAO-CARDOSO_KM2362,20,3.19279,-3.144226,0.6243555617643963
-25.93,-51.68,R_PARANA_IGUACU_KM2338,20,3.533699,3.3808594,0.6726371388154593
-25.99,-51.7,R_PARANA_IGUACU_KM2346,10,3.301436,3.100586,0.6701856091869223
-17.22,-47.38,R_PARANA_SAO-MARCOS_KM3488,920,19.683592,-19.433655,-0.20863708007255627
-25.88,-50.39,R_PARANA_IGUACU_KM2620,10,1.1674803,0.9505005,0.7787104112969235
-0.55,-75.46,R_AMAZONAS_AGUARICO_KM4012,20,4.595847,-4.4989777,0.43542385612606865
-25.84,-50.25,R_PARANA_IGUACU_KM2647,10,0.95408857,-0.7105713,0.6443039794766757
-0.4,-75.65,R_AMAZONAS_AGUARICO_KM4056,10,4.517339,-4.4240265,0.021190275786565585
-0.28,-75.93,R_AMAZONAS_AGUARICO_KM4101,10,2.4214454,-2.2944489,0.380867925081035
-23.8,-54.41,R_PARANA_IGUATEMI_KM2034,10,1.460102,1.392395,0.5668487587603925
-11.65,37.31,R_ROVUMA_ROVUMA_KM0446,20,1.2694963,1.0595398,0.8869837111201092
-19.75,-56.22,R_PARANA_AQUIDAUANA_KM2825,20,3.9501915,3.9035797,0.5779302819411662
-12.16,-64.44,R_AMAZONAS_CAUTARIO_KM2968,20,2.283332,1.8982239,0.8900460095201005
-0.32,-75.98,R_AMAZONAS_AGUARICO_KM4110,10,4.2488184,-4.150131,0.31352792226170195
-21.6,-53.34,R_PARANA_INHANDUI_KM2510,10,2.0998797,2.0769348,0.8908866141454105
-11.92,-64.21,R_AMAZONAS_CAUTARIO_KM3031,10,5.177775,-5.120346,0.9285980528932949
-0.3,-76.1,R_AMAZONAS_AGUARICO_KM4129,10,1.3748698,-1.0749817,0.47144068836778974
-19.76,-56.12,R_PARANA_AQUIDAUANA_KM2851,10,0.90980494,0.616745,0.8028421528128394
-23.21,-52.94,R_PARANA_IVAI_KM2228,10,2.5384834,2.2254639,0.6685386693726705
-13.31,-72.0,R_AMAZONAS_VILCANOTA_KM5718,20,2.6053195,-2.555664,0.11717856936239363
-16.76,-64.86,R_AMAZONAS_CHIMORE_KM3855,10,0.69305956,-0.28250122,0.8388744315258827
-0.24,-76.46,R_AMAZONAS_AGUARICO_KM4187,10,4.552576,-4.4768066,0.21351313795884477
-9.8,-65.97,R_AMAZONAS_ABUNA_KM2631,20,2.1766214,0.8656082,0.8086365372081173
-23.51,-52.39,R_PARANA_IVAI_KM2311,10,2.467097,1.9777222,0.05011255450678955
-16.38,-65.24,R_AMAZONAS_CHIPIRIRI_KM3784,10,2.0140173,-1.6955719,0.8900302419491638
-9.87,-66.37,R_AMAZONAS_ABUNA_KM2711,10,2.217785,-1.3618927,0.8603090108241126
-23.55,-52.38,R_PARANA_IVAI_KM2318,10,2.8815126,2.785904,0.21542811357606803
-16.42,-65.25,R_AMAZONAS_CHIPIRIRI_KM3791,10,3.5325332,-3.344223,0.8697548017045408
-18.9,-50.87,R_PARANA_CLARO_KM2794,20,1.4758282,1.300354,0.60422504775703
-16.64,-65.28,R_AMAZONAS_CHIPIRIRI_KM3831,10,3.3738236,-3.3283691,0.8904563174617193
-23.92,-51.82,R_PARANA_IVAI_KM2431,10,6.989958,-6.910034,0.7436758388206466
-15.88,-64.67,R_AMAZONAS_GRANDE_KM3669,30,3.0738518,-2.591034,0.870404904004932
-15.93,-64.57,R_AMAZONAS_GRANDE_KM3698,30,2.219888,-1.3512115,0.9045083610191567
-11.58,36.86,R_ROVUMA_ROVUMA_KM0504,20,6.485665,6.3166504,0.6877582595809596
-15.98,-64.5,R_AMAZONAS_GRANDE_KM3718,30,3.058711,-1.5056152,0.750471400815698
-16.1,-63.81,R_AMAZONAS_GRANDE_KM3800,10,2.7594354,-2.6475525,0.8933902830723892
-17.03,-47.15,R_PARANA_SAO-MARCOS_KM3532,20,4.273887,-2.5080566,-0.2724504751994896
-18.05,-50.2,R_PARANA_DOS-BOIS_KM2945,20,0.74314135,0.59173584,0.718743032348404
-17.94,-48.14,R_PARANA_VERISSIMO_KM3213,10,5.4401956,5.4136963,0.2674762255560237
-15.41,-40.23,R_PRADO_PARDO_KM0263,10,6.3215046,6.2537537,-0.4013737177648351
-15.51,-41.23,R_PRADO_PARDO_KM0477,10,0.67064613,0.27038574,-0.07301816660467492
-15.51,-41.66,R_PRADO_PARDO_KM0533,10,6.389862,6.1470337,-0.12887239137137987
-15.52,-41.7,R_PRADO_PARDO_KM0539,10,5.714725,5.6278687,0.1336917806053209
-17.1,22.72,R_ZAMBEZI_CUANDO_KM2414,20,0.97311556,-0.4020996,0.2038736585561843
-17.8,-50.14,R_PARANA_DOS-BOIS-TRIB-02_KM3023,20,1.0300723,0.8098755,0.1758534309716492
-11.68,36.43,R_ROVUMA_ROVUMA_KM0580,20,2.1645558,1.3214722,0.7273148455122972
-11.71,36.36,R_ROVUMA_ROVUMA_KM0590,10,1.262422,0.98831177,0.8948580649144563
-5.07,-58.46,R_AMAZONAS_ABACAXIS_KM1515,20,1.3487947,0.4278469,0.7665841028875615
-5.13,-58.55,R_AMAZONAS_ABACAXIS_KM1544,10,2.089095,1.2675915,0.6100270060790831
-1.23,-56.2,R_AMAZONAS_ACAPU_KM0808,10,3.84628,3.7065911,0.8985249751736122
-15.71,-42.17,R_PRADO_PARDO_KM0644,20,4.2198544,4.116211,-0.21038678698488103
-5.08,-59.86,R_AMAZONAS_ACARI_KM1490,10,4.17426,3.4269218,0.6776986477708675
-17.73,-50.06,R_PARANA_DOS-BOIS-TRIB-02_KM3051,20,0.81430185,-0.65805054,0.8319771306183735
-18.15,-45.55,R_SAO-FRANCISCO_ABAETE_KM2207,10,9.453475,9.4505005,0.842119835622356
-5.09,-59.96,R_AMAZONAS_ACARI_KM1514,10,5.050685,4.508891,0.696035668602128
-0.2,-76.48,R_AMAZONAS_AGUARICO_KM4195,20,5.9579988,-5.8968506,0.2461163054972146
-17.57,-50.1,R_PARANA_DOS-BOIS-TRIB-03_KM3059,10,6.954904,6.939972,0.7460246889940031
-5.45,-59.94,R_AMAZONAS_ACARI_KM1574,10,4.3521657,3.816988,0.6600458624709343
-6.58,-59.73,R_AMAZONAS_ACARI_KM1782,10,4.450336,4.2178535,0.8842689337650996
-1.53,-52.35,R_AMAZONAS_AMAZONAS_KM0211,10,2.4466357,1.9698728,0.8604682231422208
-9.88,-66.55,R_AMAZONAS_ABUNA_KM2748,20,2.5044982,-1.264122,0.8852767851347642
-1.58,-52.79,R_AMAZONAS_AMAZONAS_KM0262,10,2.6180692,2.2238235,0.9154635001345743
-9.94,-66.65,R_AMAZONAS_ABUNA_KM2774,10,3.4298558,-2.602272,0.8125206116264332
-1.76,-53.21,R_AMAZONAS_AMAZONAS_KM0318,10,2.3725538,1.768055,0.9180268369548891
-5.9,-60.04,R_AMAZONAS_ACARI_KM1656,10,3.3451812,3.0743885,0.8288002683010209
-11.45,35.95,R_ROVUMA_ROVUMA_KM0677,20,2.9563632,2.895752,0.9022424383647383
-9.24,-67.45,R_AMAZONAS_ACRE_KM3738,10,2.0157201,-0.2350235,0.8793283508352443
-17.36,-50.14,R_PARANA_DOS-BOIS-TRIB-03_KM3104,20,3.8857079,3.8241272,0.7660471751443981
-16.11,-63.81,R_AMAZONAS_GRANDE_KM3801,20,2.9331894,-2.8098755,0.8980794096566291
-1.74,-53.38,R_AMAZONAS_AMAZONAS_KM0343,20,1.5101458,0.38645172,0.921255641131499
-14.32,-43.85,R_SAO-FRANCISCO_CARINHANHA_KM1609,20,2.8663332,-2.6053467,0.8352347908112585
-1.83,-53.42,R_AMAZONAS_AMAZONAS_KM0344,10,1.8838431,1.1822073,0.920536089476373
-14.27,-44.17,R_SAO-FRANCISCO_CARINHANHA_KM1683,10,2.397295,2.3825989,0.5054689296884937
-1.93,-53.86,R_AMAZONAS_AMAZONAS_KM0397,10,1.6788132,0.5625973,0.8945669413558711
-13.62,-43.54,R_SAO-FRANCISCO_CARNAIBA_KM1515,10,1.649489,-1.2037048,0.8769120373549469
-1.98,-53.86,R_AMAZONAS_AMAZONAS_KM0400,10,1.803796,1.211607,0.9201690057938785
-13.18,-43.64,R_SAO-FRANCISCO_CORRENTE_KM1464,10,3.7855854,3.7235413,0.7231797360010883
-2.08,-54.02,R_AMAZONAS_AMAZONAS_KM0421,10,1.1311834,0.23008919,0.9550340809602483
-13.32,-43.95,R_SAO-FRANCISCO_CORRENTE_KM1510,10,4.6396317,4.5191956,0.710788733072466
-2.26,-54.06,R_AMAZONAS_AMAZONAS_KM0442,10,1.8730768,0.8244357,0.9334488808343512
-17.59,-50.56,R_PARANA_DOS-BOIS-TRIB-04_KM3057,20,2.7154536,-2.634613,0.21502223377568253
-11.44,35.91,R_ROVUMA_ROVUMA_KM0686,20,4.339874,4.2955933,0.8752704236082235
-2.35,-54.11,R_AMAZONAS_AMAZONAS_KM0454,10,1.673984,0.51330996,0.9311819304182919
-2.39,-54.27,R_AMAZONAS_AMAZONAS_KM0473,10,1.1320949,0.09674358,0.9655246403931914
-0.68,-64.96,R_AMAZONAS_AIUANA_KM2077,20,0.74949706,-0.36098862,0.8301610626230607
-2.4,-54.67,R_AMAZONAS_AMAZONAS_KM0523,10,2.2901695,-1.8574347,0.9252724642531049
-17.07,22.7,R_ZAMBEZI_CUANDO_KM2422,20,2.481201,-2.3208008,0.16040282566174396
-15.58,21.46,R_ZAMBEZI_CUANDO_KM2890,30,0.93772125,-0.75805664,0.30394638437935173
-15.58,21.43,R_ZAMBEZI_CUANDO_KM2896,10,1.3377309,-1.28125,0.00631275560184016
-24.76,-51.38,R_PARANA_IVAI-TRIB-01_KM2664,20,5.646079,5.5017395,0.8603227503637336
-17.56,-50.55,R_PARANA_DOS-BOIS-TRIB-04_KM3061,20,4.0032654,-3.9316406,0.49018143473109477
-13.36,-44.07,R_SAO-FRANCISCO_CORRENTE_KM1530,20,1.1853341,0.710022,0.7312932093671571
-22.77,-53.51,R_PARANA_IVINHEMA_KM2156,10,0.6893904,-0.6519928,0.9232985782151548
-17.38,-50.61,R_PARANA_DOS-BOIS-TRIB-04_KM3103,10,1.0209517,-0.16796875,0.36605161623558996
-22.56,-53.56,R_PARANA_IVINHEMA_KM2205,10,0.31184942,0.1725769,0.9264234089211523
-16.29,-57.88,R_PARANA_JAURU_KM3305,10,3.2241867,-3.1935272,0.6978056794988267
-22.28,-53.57,R_PARANA_IVINHEMA_KM2249,10,0.59927523,0.5250244,0.922223086295648
-16.05,-58.15,R_PARANA_JAURU_KM3382,10,6.95082,-6.933197,0.8241186469683477
-22.05,-53.69,R_PARANA_IVINHEMA_KM2286,10,0.6946974,0.60627747,0.9350686790189973
-15.86,-58.45,R_PARANA_JAURU_KM3454,10,7.8663216,-7.84523,0.35272882241934056
-2.15,-54.93,R_AMAZONAS_AMAZONAS_KM0569,20,2.0280323,-1.3799372,0.949631966364377
-24.08,-56.92,R_PARANA_JEJUI-GUAZU_KM1739,10,0.86588204,-0.82218933,0.8399753442026748
-19.51,-57.11,R_PARANA_MIRANDA_KM2606,10,2.4345376,2.3682022,0.7458917501046199
-2.0,-55.44,R_AMAZONAS_AMAZONAS_KM0643,10,2.5440295,-1.2770572,0.8332095112784562
-11.58,35.47,R_ROVUMA_ROVUMA_KM0770,20,8.615215,8.56488,0.8753831354309819
-24.08,-56.82,R_PARANA_JEJUI-GUAZU_KM1757,10,2.3792205,-2.3516464,0.7176835128014198
-1.95,-55.49,R_AMAZONAS_AMAZONAS_KM0650,10,1.9813751,-1.4362307,0.9567409489157894
-0.78,-64.98,R_AMAZONAS_AIUANA_KM2095,20,0.90257144,-0.66220856,0.8192002319997853
-1.93,-55.52,R_AMAZONAS_AMAZONAS_KM0655,10,2.38715,-0.24208021,0.8321519258230912
-8.37,-75.09,R_AMAZONAS_AGUAYTIA_KM4598,20,2.2440886,-1.9812317,0.8395556364579482
-19.52,-57.1,R_PARANA_MIRANDA_KM2609,20,2.0322142,1.9915009,0.6632821831166109
-1.91,-55.6,R_AMAZONAS_AMAZONAS_KM0664,10,1.7911726,-0.8419533,0.9294014810425921
-8.41,-75.11,R_AMAZONAS_AGUAYTIA_KM4608,10,4.8980117,-4.75296,0.6804574657830846
-19.98,-56.74,R_PARANA_MIRANDA_KM2749,10,1.2673014,-0.9228134,0.8561534412606723
-2.12,-56.17,R_AMAZONAS_AMAZONAS_KM0736,10,2.4711149,-1.7320008,0.927401233355754
-2.67,-72.19,R_AMAZONAS_ALGODON_KM3516,10,3.9999154,3.7665863,0.6865445873262637
-19.94,-57.82,R_PARANA_PARAGUAI_KM2439,10,3.378643,3.16687,0.46803493544904967
-1.97,-54.97,R_AMAZONAS_AMAZONAS_KM0755,10,1.7245057,1.0512714,0.868375886084177
-2.73,-72.43,R_AMAZONAS_ALGODON_KM3579,10,3.5602112,3.207306,0.7817697505590548
-19.74,-57.62,R_PARANA_PARAGUAI_KM2480,10,3.5238192,3.339798,0.6145713908749568
-2.33,-56.35,R_AMAZONAS_AMAZONAS_KM0768,10,2.7897105,-1.553916,0.8994447081446868
-2.67,-72.65,R_AMAZONAS_ALGODON_KM3657,10,2.2622602,1.2738495,0.7381066046751906
-2.37,-56.42,R_AMAZONAS_AMAZONAS_KM0777,10,2.0162144,-1.3730268,0.9636818135427307
-2.48,-56.51,R_AMAZONAS_AMAZONAS_KM0794,10,2.6775386,-1.4442768,0.9218597172755105
-19.68,-57.54,R_PARANA_PARAGUAI_KM2493,10,3.5514286,3.3128357,0.4934531530020195
-2.61,-72.87,R_AMAZONAS_ALGODON_KM3723,10,2.047694,0.95739746,0.6943360950891857
-2.61,-56.77,R_AMAZONAS_AMAZONAS_KM0827,10,4.0749226,-2.1155252,0.8638838849210472
-19.02,-57.45,R_PARANA_PARAGUAI_KM2621,10,1.7930158,1.144867,0.3097603605118716
-2.61,-56.78,R_AMAZONAS_AMAZONAS_KM0828,10,2.1738987,-1.4153967,0.9622603985048783
-19.02,-57.45,R_PARANA_PARAGUAI_KM2622,10,2.0293276,1.5206757,0.3364688780350583
-2.58,-56.9,R_AMAZONAS_AMAZONAS_KM0842,10,3.3773246,-1.8869743,0.8993042480555975
-18.46,-57.37,R_PARANA_PARAGUAI_KM2775,10,1.3861666,-0.104400635,0.09842784183824754
-2.56,-56.96,R_AMAZONAS_AMAZONAS_KM0850,10,3.6226377,-2.100546,0.8889474696405999
-18.39,-57.38,R_PARANA_PARAGUAI_KM2787,10,1.4523973,0.07222748,-0.0026479431455060077
-2.53,-57.17,R_AMAZONAS_AMAZONAS_KM0872,10,2.9476519,-1.9351902,0.9175425978047833
-18.11,-57.45,R_PARANA_PARAGUAI_KM2831,10,1.4811271,-0.42864227,0.23682260154534931
-2.4,-57.4,R_AMAZONAS_AMAZONAS_KM0917,10,2.8596034,-1.3548117,0.9184118493908198
-11.58,35.46,R_ROVUMA_ROVUMA_KM0772,20,7.659912,7.640625,0.9700602380029637
-17.13,-62.85,R_AMAZONAS_GRANDE_KM3996,20,1.2818154,0.92858887,0.7280255590644265
-18.07,-57.46,R_PARANA_PARAGUAI_KM2838,10,1.4509345,-0.293396,0.24013493766128238
-2.41,-57.54,R_AMAZONAS_AMAZONAS_KM0935,10,2.206198,-1.2707291,0.9501998176157839
-14.69,35.87,R_ROVUMA_ROVUMA_KM0894,10,3.8593671,-3.8162231,0.5585613230622787
-18.03,-57.47,R_PARANA_PARAGUAI_KM2846,10,1.563221,-0.811409,0.27608969368452824
-2.8,-57.95,R_AMAZONAS_AMAZONAS_KM1007,10,2.4850016,-1.6979351,0.9603157022966566
-0.81,-65.12,R_AMAZONAS_AIUANA_KM2114,20,1.3498093,-1.2712364,0.9006058426595805
-11.17,37.89,R_ROVUMA_ROVUMA-TRIB-01_KM0355,10,9.247709,-9.190048,0.46099407252308133
-17.86,-57.51,R_PARANA_PARAGUAI_KM2879,10,1.0922358,-0.3863449,0.3641702429369994
-2.82,-57.95,R_AMAZONAS_AMAZONAS_KM1008,10,2.9714055,-1.2092152,0.9101693731686601
-3.5,-60.78,R_AMAZONAS_AMAZONAS_KM1415,10,3.9518154,-3.0345783,0.9003966989791294
-19.98,32.3,R_SAVE_SAVE-TRIB-01_KM0555,30,2.1277268,1.6462402,-0.24881213099802887
-17.79,-57.61,R_PARANA_PARAGUAI_KM2898,10,1.0258408,-0.49158478,0.5715884009083277
-2.9,-58.12,R_AMAZONAS_AMAZONAS_KM1030,10,3.6454484,-2.3714266,0.9138609279345266
-3.6,-60.94,R_AMAZONAS_AMAZONAS_KM1436,10,4.782821,-3.5912228,0.9369987642796604
-16.67,33.38,R_ZAMBEZI_DONGA_KM0516,10,7.142659,-7.1355896,-0.007981808167274833
-17.56,-57.58,R_PARANA_PARAGUAI_KM2983,10,1.0710692,-0.7546921,0.694598242895441
-2.95,-58.14,R_AMAZONAS_AMAZONAS_KM1037,10,2.8308098,-2.160057,0.9560987333950213
-3.59,-61.23,R_AMAZONAS_AMAZONAS_KM1469,10,5.066746,-3.9341831,0.9219016523127808
-16.7,33.34,R_ZAMBEZI_DONGA_KM0522,10,16.36238,-16.361588,-0.1738670803187693
-17.56,-57.58,R_PARANA_PARAGUAI_KM2984,10,1.2584586,-0.74346924,0.3352527874921002
-3.17,-58.51,R_AMAZONAS_AMAZONAS_KM1103,10,4.19184,-2.290763,0.8962100834984704
-3.86,-61.69,R_AMAZONAS_AMAZONAS_KM1534,10,5.415954,-4.4290466,0.9056471191165866
-3.34,-58.77,R_AMAZONAS_AMAZONAS_KM1147,10,3.0887468,-2.4832697,0.9577344419758402
-3.97,-62.84,R_AMAZONAS_AMAZONAS_KM1685,10,3.2618032,-2.500227,0.8146891473139676
-3.33,-58.78,R_AMAZONAS_AMAZONAS_KM1148,10,3.1873736,-2.5544872,0.9592233366843655
-3.04,-65.02,R_AMAZONAS_AMAZONAS_KM2017,10,7.478612,-6.680628,0.9517863234828766
-2.59,-73.14,R_AMAZONAS_ALGODON_KM3815,20,2.2917552,1.6454163,0.670898717472738
-17.65,-46.37,R_SAO-FRANCISCO_DA-PRATA_KM2357,20,3.1649418,-2.96875,0.8819110639339082
-3.24,-58.98,R_AMAZONAS_AMAZONAS_KM1173,10,3.1866357,-2.0851364,0.9378334063350539
-2.52,-65.38,R_AMAZONAS_AMAZONAS_KM2111,10,8.389715,-7.6913376,0.9748803638749091
-3.88,-70.52,R_AMAZONAS_AMAZONAS_KM3013,10,3.0066102,-2.3854828,0.8895311834726602
-3.25,-59.07,R_AMAZONAS_AMAZONAS_KM1183,10,2.1541345,-1.3927851,0.9042270284240779
-24.08,-56.46,R_PARANA_JEJUI-GUAZU_KM1829,20,2.7891045,-2.7700806,0.918799108620369
-4.01,-69.45,R_AMAZONAS_AMAZONAS_KM2799,10,4.8020673,-4.180393,0.8573129702416268
-3.88,-71.46,R_AMAZONAS_AMAZONAS_KM3140,10,2.8916767,-2.0771408,0.8677472601523001
-3.15,-59.43,R_AMAZONAS_AMAZONAS_KM1229,10,5.2551045,-3.6811218,0.8535231199356674
-4.26,-69.5,R_AMAZONAS_AMAZONAS_KM2857,10,3.7117198,-3.1098213,0.8952865091323172
-24.13,-56.36,R_PARANA_JEJUI-GUAZU_KM1847,10,3.2715044,-3.2513885,0.822201105231128
-3.16,-59.47,R_AMAZONAS_AMAZONAS_KM1231,10,3.565797,-2.8024645,0.915656073752278
-4.24,-69.96,R_AMAZONAS_AMAZONAS_KM2921,10,3.2951,-2.6142921,0.7425821086518607
-24.97,-57.16,R_PARANA_MANDUVIRA_KM1596,10,1.125619,0.012676239,0.6466184041358326
-3.12,-59.54,R_AMAZONAS_AMAZONAS_KM1241,10,3.1222813,-2.396719,0.9597963232792484
-1.04,-69.72,R_AMAZONAS_APAPORIS_KM2827,10,4.0661826,3.597313,0.6105406331501032
-20.12,-56.5,R_PARANA_MIRANDA_KM2815,10,2.9715655,-2.7552032,0.7004916719206421
-3.23,-59.9,R_AMAZONAS_AMAZONAS_KM1298,30,4.8118496,-3.5618525,0.9041185444222085
-1.08,-69.73,R_AMAZONAS_APAPORIS_KM2843,10,1.8571459,-1.193306,0.6923243046272128
-20.22,-56.48,R_PARANA_MIRANDA_KM2838,20,1.6921309,-1.2375107,0.6568622850736646
-3.28,-59.99,R_AMAZONAS_AMAZONAS_KM1311,10,4.242,-3.3146515,0.9160300398672446
-1.08,-69.79,R_AMAZONAS_APAPORIS_KM2850,10,3.0918553,2.239151,0.2759824620494456
-1.44,-52.04,R_AMAZONAS_AMAZONAS-TRIB-01_KM0175,10,2.147932,1.5617906,0.8154239167608085
-3.46,-72.13,R_AMAZONAS_AMAZONAS_KM3266,20,2.6483235,-1.6112442,0.8772137071678209
-2.8,-60.47,R_AMAZONAS_APUAU_KM1387,10,2.035941,-0.5076599,0.8536017296541417
-2.08,-53.62,R_AMAZONAS_AMAZONAS-TRIB-02_KM0402,10,1.9707155,1.8816433,0.9724666521584089
-3.5,-72.47,R_AMAZONAS_AMAZONAS_KM3316,10,2.3522725,-0.74612427,0.8699435916154604
-2.66,-60.68,R_AMAZONAS_APUAU-TRIB-01_KM1408,10,2.0919921,0.1925335,0.8410883873663366
-2.56,-55.38,R_AMAZONAS_ARAPIUNS_KM0639,10,1.5066379,-1.097888,0.9067501063804871
-16.96,-57.42,R_PARANA_PARAGUAI_KM3142,20,1.8492174,-1.7361679,0.5548747905348382
-3.98,-73.18,R_AMAZONAS_AMAZONAS_KM3461,10,2.0434914,1.5088425,0.8830564122548671
-2.61,-60.72,R_AMAZONAS_APUAU-TRIB-01_KM1417,10,1.9938446,-0.047138214,0.8457399602674528
-2.63,-55.58,R_AMAZONAS_ARAPIUNS_KM0669,10,1.5655267,-0.929904,0.8072516349761418
-16.71,-57.78,R_PARANA_PARAGUAI_KM3225,10,6.004195,-5.9703064,0.8116748755111338
-4.18,-73.26,R_AMAZONAS_AMAZONAS_KM3491,10,2.3613799,1.8355408,0.8784240388381015
-0.4,-62.93,R_AMAZONAS_ARACA_KM1847,10,1.531248,1.3213844,0.8988812035074153
-2.98,-55.75,R_AMAZONAS_ARAPIUNS_KM0756,10,2.7722468,-2.6482325,0.8483553695554176
-4.04,-70.12,R_AMAZONAS_AMAZONAS-PERU_KM2950,10,3.224335,-2.8159714,0.8991949074135108
-16.72,-57.84,R_PARANA_PARAGUAI_KM3234,10,3.8573866,-3.8047638,0.7759598212672276
-0.32,-62.96,R_AMAZONAS_ARACA_KM1862,10,1.3931446,1.1449013,0.8889792524438215
-15.36,30.38,R_ZAMBEZI_LUANGWA_KM0925,20,2.015721,1.8996277,0.8509509407917816
-8.35,-59.9,R_AMAZONAS_ARIPUANA_KM1964,10,3.282541,-2.7899933,0.8239487101332704
-4.03,-70.13,R_AMAZONAS_AMAZONAS-PERU_KM2952,10,3.4464207,-3.0793457,0.911284312670429
-16.53,-57.82,R_PARANA_PARAGUAI_KM3258,10,5.079973,-5.0359573,0.7790566984146201
-0.29,-63.0,R_AMAZONAS_ARACA_KM1872,10,1.4204069,1.0574169,0.8213771667837494
-15.51,21.42,R_ZAMBEZI_CUANDO_KM2915,20,1.0980656,-0.5645752,0.002682044849765264
-14.88,30.28,R_ZAMBEZI_LUANGWA_KM0997,10,3.282685,-3.155365,0.847330824492693
-8.36,-59.82,R_AMAZONAS_ARIPUANA_KM1973,20,2.1297991,-1.4349899,0.892482314552813
-4.14,-63.91,R_AMAZONAS_ARAUA_KM1841,10,1.6473997,0.14917755,0.7053401728523389
-3.81,-70.39,R_AMAZONAS_AMAZONAS-PERU_KM2995,20,2.4090283,-1.8769913,0.8901932996944162
-14.11,23.43,R_ZAMBEZI_KABOMPO_KM2412,10,3.125176,2.9621582,0.7506877035202043
-8.41,-59.68,R_AMAZONAS_ARIPUANA_KM1991,10,3.5840266,-3.1414795,0.9299786023852381
-5.26,-60.39,R_AMAZONAS_ARIPUANA_KM1480,10,1.3746009,0.5087929,0.9636217404629532
-8.42,-59.67,R_AMAZONAS_ARIPUANA_KM1993,10,4.1684995,-3.9065018,0.9504032574343014
-5.42,-60.41,R_AMAZONAS_ARIPUANA_KM1499,10,1.9092354,1.3511276,0.9560041219530612
-9.15,-59.37,R_AMAZONAS_ARIPUANA_KM2108,10,9.845402,-9.818085,0.9317663448732936
-3.93,-70.86,R_AMAZONAS_AMAZONAS-PERU_KM3054,20,1.6583741,-0.5384903,0.8269779934351962
-5.68,-60.29,R_AMAZONAS_ARIPUANA_KM1534,10,2.9915378,2.0091228,0.8993175776164569
-4.0,-71.15,R_AMAZONAS_AMAZONAS-PERU_KM3090,10,1.6619638,-0.44337463,0.8779471566253595
-6.11,-60.2,R_AMAZONAS_ARIPUANA_KM1584,10,3.8579087,3.0742512,0.8698607300083052
-3.76,-71.61,R_AMAZONAS_AMAZONAS-PERU_KM3165,10,1.789635,-0.8252411,0.8854643139109876
-9.17,-59.36,R_AMAZONAS_ARIPUANA_KM2110,20,10.925338,-10.889168,0.8830031587440036
-3.46,-71.75,R_AMAZONAS_AMAZONAS-PERU_KM3208,10,2.105085,-1.0927124,0.8563319197828378
-9.22,-59.37,R_AMAZONAS_ARIPUANA_KM2119,10,10.9027815,-10.873116,0.8503229622732359
-6.2,-60.3,R_AMAZONAS_ARIPUANA_KM1601,20,3.7346382,3.2355347,0.9094779443418984
-9.25,-59.39,R_AMAZONAS_ARIPUANA_KM2123,10,10.846913,-10.824265,0.9043326666392112
-6.84,-60.51,R_AMAZONAS_ARIPUANA_KM1693,10,4.903645,4.4998837,0.9028199609814868
-17.87,-44.55,R_SAO-FRANCISCO_DAS-VELHAS_KM2146,20,0.7747406,0.16540527,-0.23632648283619012
-6.98,-60.57,R_AMAZONAS_ARIPUANA_KM1714,10,3.9974794,3.5067787,0.9012347029622003
-17.92,-44.56,R_SAO-FRANCISCO_DAS-VELHAS_KM2155,10,3.1973612,-3.0747375,0.7470272757147901
-9.27,-59.38,R_AMAZONAS_ARIPUANA_KM2125,20,12.221631,-12.191116,0.8806827317619761
-18.41,-44.21,R_SAO-FRANCISCO_DAS-VELHAS_KM2278,10,3.544395,3.3730469,0.6100092421674483
-9.29,-59.39,R_AMAZONAS_ARIPUANA_KM2128,10,12.876774,-12.846863,0.8619908257525314
-17.47,-62.77,R_AMAZONAS_GRANDE_KM4044,20,1.6141725,1.3482056,0.5340765853831871
-3.55,-72.38,R_AMAZONAS_AMAZONAS-PERU_KM3302,20,1.7582546,-0.07279205,0.885832830265262
